umowa_id,numer_umowy,kontrahent_id,data_podpisania,data_rozpoczecia,data_zakonczenia,wartosc,waluta,status,opiekun
2797,UM/2022/02797,410,2022-01-26,2022-02-04,2024-06-22,113150.65,PLN,zakończona,Nataniel Rolek
2798,UM/2022/02798,460,2022-09-26,2022-10-16,2024-09-28,352917.78,PLN,w przygotowaniu,Radosław Nowotka
2799,UM/2022/02799,1418,2022-05-18,2022-05-28,2024-05-16,226852.64,PLN,zakończona,Klara Front
2800,UM/2025/02800,1209,2025-03-10,2025-03-17,2027-10-24,98731.67,PLN,aktywna,Sonia Merchel
2801,UM/2021/02801,66,2021-11-09,2021-11-15,2023-08-24,450307.79,PLN,aktywna,Jacek Kocaj
2802,UM/2025/02802,1389,2025-03-31,2025-04-17,2029-04-08,388940.23,pln,w przygotowaniu,pani Blanka Freitag
2803,UM/2022/02803,2104,2022-03-11,2022-03-22,2024-06-26,118864.74,PLN,aktywna,Angelika Ambrożewicz
2804,UM/2026/02804,514,2026-04-19,2026-05-08,2029-01-02,76847.63,PLN,w przygotowaniu,Mateusz Becker
2805,UM/2025/02805,1131,2025-03-23,2025-04-11,2025-09-16,32442.23,PLN,w przygotowaniu,pani Angelika Styrna
2806,UM/2025/02806,984,2025-03-10,2025-03-24,2026-11-19,467454.47,PLN,aktywna,Rozalia Zubel
2807,UM/2022/02807,722,2022-09-14,2022-10-03,2023-05-18,435999.97,PLN,w przygotowaniu,pani Aurelia Kędziorek
2808,UM/2024/02808,1446,2024-07-03,2024-07-13,2026-11-30,202086.07,PLN,w przygotowaniu,pani Aurelia Kuban
2809,UM/2023/02809,243,2023-06-16,2023-06-21,2027-05-27,445827.95,PLN,aktywna,pani Bianka Rykała
2810,UM/2025/02810,74,2025-02-08,2025-02-19,2028-05-12,95806.44,PLN,w przygotowaniu,pani Urszula Iwańczyk
2811,UM/2023/02811,627,2023-03-09,2023-03-23,2026-04-01,297432.17,PLN,aktywna,Ada Paluszak
2812,UM/2022/02812,1147,2022-09-18,2022-09-30,2024-01-10,163321.5,PLN,w przygotowaniu,pan Hubert Zadka
2813,UM/2022/02813,408,2022-08-05,2022-08-13,2024-12-07,217949.21,PLN,w przygotowaniu,Maksymilian Szczypiór
2814,UM/2022/02814,469,2022-06-22,2022-06-30,2022-12-28,21274.69,PLN,zakończona,Adrianna Madura
2815,UM/2024/02815,925,2024-11-03,2024-11-11,2027-12-13,10094.55,PLN,zakończona,Albert Lemieszek
2816,UM/2023/00001,310,2026-02-09,2026-03-01,,211158.59,PLN,aktywna,Gustaw Wota
2817,UM/2022/02817,903,2022-02-09,2022-02-12,2022-07-15,427370.38,PLN,zakończona,pani Adrianna Sztaba
2818,UM/2026/02818,1266,2026-01-07,2026-01-26,2027-09-02,363390.15,PLN,zakończona,Sara Samulak
2819,UM/2022/02819,391,2022-08-31,2022-09-11,2023-12-03,180341.12,zł,w przygotowaniu,Anita Ziarnik
2820,UM/2025/02820,1902,2025-10-18,2025-10-28,2027-06-03,101818.89,PLN,zakończona,Konrad Huczek
2821,UM/2023/02821,1539,2023-05-21,2023-05-24,2024-05-16,398129.29,PLN,w przygotowaniu,Marcin Raba
2822,UM/2022/02822,95,2022-05-23,2022-06-12,2024-02-15,335699.12,PLN,aktywna,Alan Szmaj
2823,UM/2022/02823,809,2022-04-09,2022-04-24,2024-04-23,419739.9,PLN,zakończona,Igor Matyszczak
2824,UM/2026/02824,343,2026-04-25,2026-05-12,2029-08-19,114756.34,PLN,aktywna,Grzegorz Kowaluk
2825,UM/2025/02825,758,2025-02-16,2025-02-20,2025-08-21,280757.75,PLN,w przygotowaniu,pan Paweł Słysz
2826,UM/2023/02826,2012,2023-01-10,2023-01-21,2023-05-17,490459.67,PLN,zakończona,pan Julian Rudzik
2827,UM/2025/02827,1070,2025-06-28,2025-07-02,2028-08-23,457724.61,PLN,zakończona,Kazimierz Ciereszko
2828,UM/2022/02828,156,2021-12-31,2022-01-05,2025-10-12,402483.09,PLN,zakończona,Aleks Pawliczek
2829,UM/2022/02829,1236,2022-07-11,2022-07-29,2023-06-10,70603.41,PLN,w przygotowaniu,pani Agnieszka Wojtczuk
2830,UM/2025/02830,1217,2025-07-12,2025-07-14,2028-08-22,194440.18,PLN,aktywna,Urszula Januszko
2831,UM/2026/02831,1170,2026-07-07,2026-07-22,2028-05-12,234706.69,PLN,w przygotowaniu,pan Maksymilian Kastelik
2832,UM/2022/02832,2172,2022-07-21,2022-08-09,2025-07-27,393539.45,PLN,w przygotowaniu,Jeremi Idec
2833,UM/2026/02833,618,2026-05-01,2026-05-01,2027-09-10,173624.49,PLN,aktywna,pan Ignacy Dąbrówka
2834,UM/2026/02834,1906,2026-03-30,2026-03-30,2028-07-18,395351.91,PLN,zakończona,Kacper Kukawka
2835,UM/2026/02835,947,2026-06-03,2026-06-03,2027-09-22,145435.81,PLN,zakończona,pani Rozalia Ogonek
2836,UM/2025/02836,458,2025-01-08,2025-01-19,2026-10-28,452190.49,PLN,w przygotowaniu,Monika Karpiak
2837,UM/2024/02837,1594,2024-05-19,2024-06-04,2025-06-21,235753.15,PLN,zakończona,Ada Lula
2838,UM/2022/02838,2018,2022-10-11,2022-10-17,2024-05-18,56585.5,PLN,zakończona,Tobiasz Dziarmaga
2839,UM/2025/02839,585,2025-01-15,2025-02-03,2025-05-27,11525.36,PLN,aktywna,pani Inga Krzyszczak
2840,UM/2021/02840,436,2021-11-03,2021-11-03,2025-02-21,111818.68,PLN,aktywna,pani Tola Długajczyk
2841,UM/2021/02841,1228,2021-12-13,2021-12-13,2022-11-05,246295.91,PLN,zakończona,pani Nela Hermann
2842,UM/2024/02842,1790,2024-09-29,2024-10-04,2027-08-18,36855.67,PLN,zakończona,Kamil Skiepko
2843,UM/2022/02843,2073,2022-09-27,2022-10-06,2024-06-03,370002.57,PLN,zakończona,Błażej Czerwionka
2844,UM/2022/02844,1367,2022-11-08,2022-11-14,2023-06-13,151273.01,PLN,zakończona,Wiktor Nazarewicz
2845,UM/2023/00001,1962,2025-10-01,2025-10-11,2025-07-30,446350.51,PLN,aktywna,Sylwia Gregorowicz
2846,UM/2026/02846,606,2025-12-25,2026-01-01,2029-02-18,277747.61,PLN,w przygotowaniu,Natan Wojewódka
2847,UM/2025/02847,400,2025-01-31,2025-02-12,2028-05-09,41011.52,PLN,zakończona,Malwina Sutor
2848,UM/2023/00001,1340,2025-03-05,2025-03-21,2025-12-10,268154.93,PLN,aktywna,pan Ignacy Jaźwiec
2849,UM/2024/02849,588,2024-04-07,2024-04-22,2024-02-07,61898.23,PLN,zakończona,Maksymilian Kosz
2850,UM/2022/02850,1406,2022-10-14,2022-10-23,2025-01-04,72106.34,PLN,zakończona,Dorota Buszka
2851,UM/2023/02851,1697,2023-12-24,2023-12-30,2027-02-26,380696.04,PLN,w przygotowaniu,pan Daniel Fogel
2852,UM/2025/02852,1819,2025-07-19,2025-07-24,2028-11-07,27233.91,PLN,aktywna,Maksymilian Hołota
2853,UM/2022/02853,914,2022-08-31,2022-09-04,2025-11-12,376296.74,PLN,zakończona,pan Daniel Sobków
2854,UM/2021/02854,1072,2021-11-17,2021-11-24,2023-11-23,438437.2,PLN,aktywna,Hubert Józefczak
2855,UM/2024/02855,117,2024-03-20,2024-03-25,2026-02-12,190497.15,zł,zakończona,Gaja Szyc
2856,UM/2024/02856,740,2024-08-13,2024-08-21,2024-03-20,183986.53,PLN,aktywna,Stanisław Malara
2857,UM/2022/02857,1016,2022-06-23,2022-06-26,2024-01-19,15536.21,PLN,aktywna,Alex Jaszczyszyn
2858,UM/2024/02858,1145,2024-05-03,2024-05-20,2026-08-13,365154.69,PLN,zakończona,pani Nela Bastek
2859,UM/2023/00001,1037,2025-09-21,2025-09-28,2026-07-05,330038.48,PLN,w przygotowaniu,Kazimierz Galica
2860,UM/2025/02860,1941,2025-07-09,2025-07-16,2026-10-09,244549.33,PLN,zakończona,pani Blanka Kolber
2861,UM/2024/02861,1062,2024-10-11,2024-10-19,,249179.16,PLN,aktywna,Anita Młynarz
2862,UM/2024/02862,271,2024-07-14,2024-07-20,2028-05-23,413561.56,PLN,aktywna,Emil Bareja
2863,UM/2023/02863,1665,2023-03-17,2023-03-21,2023-09-05,441896.72,PLN,w przygotowaniu,Kalina Kiszczak
2864,UM/2023/02864,389,2023-02-19,2023-02-26,2025-09-10,109087.95,PLN,zakończona,pan Krzysztof Kulisz
2865,UM/2024/02865,1013,2023-12-21,2024-01-05,2025-04-26,30348.77,PLN,zakończona,Witold Garczyk
2866,UM/2023/02866,1601,2023-05-07,2023-05-13,2025-07-21,146104.82,PLN,w przygotowaniu,Kalina Droździk
2867,UM/2022/02867,470,2022-03-05,2022-03-25,,177395.84,PLN,zakończona,Ksawery Doroszkiewicz
2868,UM/2025/02868,232,2025-03-30,2025-04-13,2026-02-23,457705.32,PLN,w przygotowaniu,Leonard Block
2869,UM/2022/02869,773,2022-04-06,2022-04-25,2023-05-14,420870.34,PLN,zakończona,pan Aleks Bernard
2870,UM/2023/02870,1498,2023-07-28,2023-07-31,2024-08-03,319787.21,PLN,aktywna,Anita Tylman
2871,UM/2024/02871,2100,2024-11-14,2024-11-19,2025-02-17,383992.47,PLN,zakończona,Nela Lisik
2872,UM/2023/02872,1854,2023-02-04,2023-02-12,2025-02-20,187196.15,PLN,zakończona,Gaja Dydo
2873,UM/2026/02873,616,2026-05-01,2026-05-12,2029-11-12,9881.82,PLN,zakończona,Anna Maria Kołsut
2874,UM/2026/02874,2143,2026-05-26,2026-06-10,2027-10-02,416023.61,PLN,aktywna,pan Alex Graj
2875,UM/2023/02875,2420,2023-11-09,2023-11-20,2025-09-30,378105.32,PLN,aktywna,Lidia Kidoń
2876,UM/2024/02876,741,2024-04-29,2024-05-02,2025-03-17,146715.16,PLN,aktywna,pan Marcel Aleksiejuk
2877,UM/2021/02877,246,2021-10-19,2021-11-08,2024-11-24,432121.47,zł,w przygotowaniu,pan Kamil Krzyśko
2878,UM/2023/02878,2178,2023-05-27,2023-05-27,2026-08-15,129403.7,PLN,w przygotowaniu,Justyna Ptok
2879,UM/2026/02879,889,2026-07-14,2026-07-18,2028-12-27,120623.79,PLN,aktywna,Klara Sprawka
2880,UM/2022/02880,1471,2022-07-10,2022-07-20,2025-01-21,471332.17,PLN,zakończona,pan Iwo Turoń
2881,UM/2023/02881,1083,2023-02-10,2023-02-19,2026-01-21,301993.17,PLN,zakończona,pani Kamila Siedlik
2882,UM/2023/02882,934,2023-09-26,2023-10-06,,472869.65,PLN,aktywna,Aleks Lang
2883,UM/2023/02883,1013,2023-10-11,2023-10-20,2024-02-19,24043.28,PLN,w przygotowaniu,pani Nela Zander
2884,UM/2024/02884,1145,2024-11-16,2024-11-16,2027-09-06,309216.85,PLN,w przygotowaniu,Blanka Szczerbiak
2885,UM/2024/02885,1092,2024-10-14,2024-11-02,2026-03-23,345875.58,PLN,w przygotowaniu,Maksymilian Stosik
2886,UM/2023/02886,1948,2023-09-13,2023-10-02,2025-07-25,468566.48,PLN,zakończona,pan Maks Tutka
2887,UM/2022/02887,1377,2022-10-02,2022-10-14,2026-07-06,82749.53,PLN,aktywna,Olga Grabczak
2888,UM/2025/02888,1193,2025-09-15,2025-09-19,2027-10-13,352774.26,PLN,zakończona,Adrianna Kocurek
2889,UM/2022/02889,1862,2022-04-20,2022-04-22,2024-11-14,477447.5,PLN,w przygotowaniu,Mieszko Wojciech
2890,UM/2024/02890,648,2024-11-26,2024-12-09,2028-10-15,367572.05,PLN,aktywna,Marek Paśnik
2891,UM/2022/02891,1766,2022-01-20,2022-01-22,2023-06-23,292037.68,PLN,zakończona,pani Dagmara Gąbka
2892,UM/2023/02892,897,2023-09-19,2023-09-24,2026-06-09,396207.39,PLN,aktywna,pani Ida Łapacz
2893,UM/2025/02893,1875,2025-06-09,2025-06-29,2029-05-05,385009.27,PLN,zakończona,Róża Buszkiewicz
2894,UM/2023/02894,1135,2023-07-05,2023-07-07,2027-01-24,149938.74,PLN,zakończona,pani Julita Pedrycz
2895,UM/2024/02895,99,2024-03-22,2024-03-30,2025-06-28,171474.12,PLN,aktywna,pan Sebastian Hałka
2896,UM/2024/02896,1870,2023-12-27,2024-01-15,2026-06-16,51511.12,PLN,zakończona,pani Nicole Doliwa
2897,UM/2022/02897,1634,2022-04-26,2022-04-30,2025-02-25,396262.5,PLN,zakończona,pan Iwo Tomaszuk
2898,UM/2022/02898,1677,2022-12-05,2022-12-06,2026-05-27,376887.58,PLN,aktywna,Jan Kuza
2899,UM/2021/02899,1908,2021-09-22,2021-10-10,2022-03-28,265791.11,PLN,aktywna,pani Elżbieta Bubak
2900,UM/2022/02900,313,2022-09-06,2022-09-21,2024-03-06,250557.58,PLN,aktywna,Dariusz Mysiak
2901,UM/2025/02901,1495,2025-03-31,2025-04-13,2029-01-16,111279.68,PLN,aktywna,Natan Łakota
2902,UM/2021/02902,2063,2021-12-08,2021-12-22,2021-07-13,277507.04,PLN,aktywna,pan Przemysław Mesjasz
2903,UM/2025/02903,582,2025-09-07,2025-09-19,2028-02-12,321712.47,PLN,w przygotowaniu,Leonard Kuciel
2904,UM/2024/02904,1794,2024-06-27,2024-07-04,2024-03-01,164850.86,PLN,w przygotowaniu,pan Tymoteusz Malarczyk
2905,UM/2022/02905,1447,2022-02-27,2022-03-19,2022-09-23,312694.34,PLN ,aktywna,Aleksander Semik
2906,UM/2023/02906,1688,2023-03-11,2023-03-27,2025-02-28,172246.11,PLN,aktywna,Adrianna Ulewicz
2907,UM/2021/02907,1205,2021-09-22,2021-10-06,2025-06-27,308699.41,PLN,zakończona,Hubert Droździel
2908,UM/2024/02908,671,2024-01-26,2024-02-13,,117810.52,PLN,w przygotowaniu,Alex Bąkiewicz
2909,UM/2023/02909,407,2023-10-05,2023-10-17,2027-09-09,427682.74,PLN,aktywna,Bianka Mirończuk
2910,UM/2025/02910,167,2025-08-11,2025-08-28,2029-04-27,223001.96,PLN,aktywna,Grzegorz Szczepaniec
2911,UM/2024/02911,1570,2024-09-24,2024-10-01,,324053.85,PLN,zakończona,pani Nela Zięcik
2912,UM/2025/02912,1856,2025-08-17,2025-08-30,2028-08-27,116104.44,PLN,zakończona,Kamil Kunert
2913,UM/2023/02913,1525,2023-09-16,2023-09-20,2025-04-03,238080.71,PLN,zakończona,Fabian Łyskawa
2914,UM/2021/02914,1855,2021-08-04,2021-08-15,2021-12-20,184525.01,PLN,zakończona,Lidia Małota
2915,UM/2021/02915,1130,2021-08-07,2021-08-10,2025-07-03,354961.12,PLN,w przygotowaniu,pan Jakub Bąbol
2916,UM/2023/00001,209,2022-11-05,2022-11-08,2025-11-27,34099.62,PLN,zakończona,Eryk Matejuk
2917,UM/2022/02917,537,2022-05-24,2022-05-24,2025-09-09,405464.66,PLN,w przygotowaniu,Liwia Doroszkiewicz
2918,UM/2024/02918,50,2024-02-23,2024-03-09,2027-10-13,242200.36,PLN,w przygotowaniu,Filip Drela
2919,UM/2024/02919,2059,2024-10-07,2024-10-24,2028-09-27,340580.26,PLN,aktywna,Nela Walencik
2920,UM/2024/02920,1531,2024-06-01,2024-06-14,2025-09-03,353400.65,PLN,zakończona,Eliza Topa
2921,UM/2023/02921,165,2023-12-08,2023-12-13,2025-08-28,276582.03,PLN,aktywna,Sara Fiedoruk
2922,UM/2022/02922,108,2022-04-13,2022-04-17,2025-09-06,86264.01,PLN,aktywna,Julita Janasz
2923,UM/2025/02923,1205,2025-05-02,2025-05-14,2027-04-20,217128.98,PLN,w przygotowaniu,Natan Węgier
2924,UM/2023/02924,379,2023-11-01,2023-11-16,2025-12-12,349759.76,PLN,zakończona,Aleksander Bakalarczyk
2925,UM/2024/02925,1631,2024-09-02,2024-09-15,2027-05-19,496413.75,PLN,zakończona,pan Daniel Knieć
2926,UM/2023/02926,215,2023-07-10,2023-07-19,2026-08-01,453558.09,PLN,w przygotowaniu,pani Julianna Pabis
2927,UM/2026/02927,2260,2026-02-04,2026-02-10,2029-04-30,377315.3,PLN,aktywna,pani Urszula Surdel
2928,UM/2022/02928,1086,2022-08-31,2022-08-31,2025-11-02,311691.58,PLN,w przygotowaniu,Alex Stebel
2929,UM/2022/02929,1620,2022-03-03,2022-03-22,2023-07-08,39764.35,PLN,zakończona,pan Kornel Świerszcz
2930,UM/2025/02930,1497,2025-10-25,2025-11-08,2027-07-12,222757.88,PLN,zakończona,pani Marcelina Rejniak
2931,UM/2022/02931,859,2022-06-21,2022-07-01,2025-03-26,284370.34,PLN,zakończona,Kornel Puc
2932,UM/2021/02932,106,2021-11-03,2021-11-13,2024-09-03,150682.86,PLN,aktywna,Szymon Piksa
2933,UM/2021/02933,547,2021-10-16,2021-10-29,2025-07-20,134671.37,PLN,zakończona,pani Angelika Jędrak
2934,UM/2025/02934,581,2025-05-13,2025-05-31,2027-06-30,475276.11,PLN,zakończona,Bruno Żołna
2935,UM/2025/02935,1029,2025-07-15,2025-07-30,2029-02-25,56276.19,PLN,w przygotowaniu,pan Albert Gamoń
2936,UM/2026/02936,1759,2026-03-28,2026-04-10,,270771.41,PLN,zakończona,pan Michał Daraż
2937,UM/2022/02937,189,2022-11-10,2022-11-10,2023-09-30,462401.7,PLN,zakończona,Marcin Nowotny
2938,UM/2024/02938,1925,2024-09-18,2024-09-30,2027-08-20,192166.44,PLN,w przygotowaniu,Kacper Ratka
2939,UM/2021/02939,733,2021-10-21,2021-10-26,2022-05-11,7849.1,PLN,w przygotowaniu,Karol Milcarz
2940,UM/2022/02940,1262,2022-12-12,2022-12-16,2025-08-12,109371.65,PLN,aktywna,Roksana Reiter
2941,UM/2022/02941,1408,2022-04-18,2022-04-28,2023-12-17,91157.89,PLN,aktywna,Elżbieta Pronobis
2942,UM/2024/02942,416,2024-12-02,2024-12-07,2026-12-03,496174.55,PLN,zakończona,Olga Bartłomiejczyk
2943,UM/2025/02943,762,2025-03-04,2025-03-24,2027-09-22,313228.58,PLN,aktywna,Angelika Uliczka
2944,UM/2025/02944,694,2025-09-06,2025-09-17,2025-05-05,129654.67,PLN,w przygotowaniu,Marianna Obarzanek
2945,UM/2026/02945,1035,2026-02-24,2026-02-27,2026-07-20,40780.72,PLN,aktywna,Dawid Majnusz
2946,UM/2024/02946,1366,2024-09-22,2024-09-30,2027-04-02,174723.67,PLN,zakończona,pani Sonia Strzyż
2947,UM/2025/02947,400,2025-05-31,2025-06-14,2027-06-15,388424.39,PLN,zakończona,Ryszard Ruszczak
2948,UM/2023/02948,903,2023-11-08,2023-11-21,2027-07-29,152290.88,PLN,w przygotowaniu,Monika Nastały
2949,UM/2023/02949,724,2023-05-03,2023-05-16,2023-10-06,74610.14,PLN,w przygotowaniu,pani Blanka Podsiadła
2950,UM/2026/02950,1519,2026-01-19,2026-02-03,2029-01-15,77151.73,PLN,w przygotowaniu,Józef Zaborek
2951,UM/2025/02951,407,2025-04-03,2025-04-12,2026-08-07,346531.15,PLN,aktywna,Filip Cygal
2952,UM/2023/02952,1227,2023-10-24,2023-10-31,2024-08-23,406050.57,PLN,w przygotowaniu,Adrian Franków
2953,UM/2024/02953,1188,2024-04-28,2024-05-12,2026-08-29,20506.83,PLN,w przygotowaniu,pan Ksawery Żymełka
2954,UM/2024/02954,1698,2024-10-09,2024-10-28,2025-03-10,288076.73,PLN,w przygotowaniu,Ernest Korzekwa
2955,UM/2024/02955,527,2024-08-09,2024-08-16,2025-07-04,394295.04,PLN,zakończona,Tadeusz Kloska
2956,UM/2021/02956,2218,2021-12-07,2021-12-16,2022-07-16,289668.65,PLN,zakończona,Nataniel Huczko
2957,UM/2022/02957,429,2022-01-28,2022-02-04,2026-01-09,330128.77,PLN,zakończona,Artur Mik
2958,UM/2023/02958,222,2023-11-26,2023-12-08,2027-03-18,355399.36,PLN,w przygotowaniu,Bruno Gabrych
2959,UM/2024/02959,1287,2024-02-17,2024-03-05,2027-04-23,464072.55,PLN,aktywna,Olga Bryndza
2960,UM/2024/02960,583,2024-11-10,2024-11-30,2024-07-21,401307.36,PLN,zakończona,pan Karol Bukowiec
2961,UM/2025/02961,1378,2025-01-02,2025-01-08,2025-06-23,480855.88,PLN,w przygotowaniu,pani Janina Herdzik
2962,UM/2025/02962,1364,2025-09-19,2025-09-21,2028-10-08,359742.93,PLN,w przygotowaniu,Ada Dziewa
2963,UM/2025/02963,1397,2025-06-08,2025-06-14,2029-03-11,365363.58,PLN,zakończona,Marek Łyś
2964,UM/2022/02964,1850,2022-07-07,2022-07-27,2026-01-19,476031.51,PLN,aktywna,Gustaw Sładek
2965,UM/2024/02965,2022,2024-09-23,2024-09-29,2027-08-02,116778.74,PLN,w przygotowaniu,Robert Białk
2966,UM/2021/02966,1036,2021-07-27,2021-07-29,2021-12-28,128838.73,PLN,aktywna,Blanka Budrewicz
2967,UM/2022/02967,1712,2022-06-05,2022-06-25,2026-05-22,470265.28,PLN,zakończona,Piotr Wyłupek
2968,UM/2025/02968,505,2025-02-13,2025-02-13,2027-01-20,411401.72,PLN,aktywna,Filip Kolanko
2969,UM/2022/02969,58,2022-09-15,2022-09-16,2023-09-29,446937.84,PLN,w przygotowaniu,pani Julita Puch
2970,UM/2026/02970,1585,2026-05-30,2026-06-10,2029-10-11,273650.39,PLN,aktywna,Jeremi Kurczab
2971,UM/2025/02971,915,2025-06-10,2025-06-18,2026-10-10,281343.98,PLN ,w przygotowaniu,Anastazja Siedlarz
2972,UM/2021/02972,939,2021-11-28,2021-12-07,2025-08-18,429597.75,PLN,aktywna,Jędrzej Piłka
2973,UM/2021/02973,1794,2021-11-10,2021-11-30,2023-10-04,142048.35,PLN,zakończona,Mateusz Bugno
2974,UM/2023/02974,899,2023-04-23,2023-04-28,2026-04-18,351182.83,PLN,aktywna,Kamil Jargieło
2975,UM/2025/02975,1026,2025-07-09,2025-07-12,2029-04-18,167351.73,PLN,zakończona,pan Ryszard Sygut
2976,UM/2021/02976,2492,2021-12-11,2021-12-13,2024-10-02,89585.5,PLN,aktywna,pan Piotr Rejek
2977,UM/2022/02977,1877,2022-05-07,2022-05-25,2023-04-17,477796.97,PLN,zakończona,Tola Frącz
2978,UM/2024/02978,468,2024-03-05,2024-03-19,2026-09-11,137664.81,pln,aktywna,Ewa Tomys
2979,UM/2023/02979,837,2023-05-23,2023-05-24,2027-03-17,20505.21,PLN,zakończona,Artur Nurkiewicz
2980,UM/2023/02980,1110,2023-09-13,2023-09-16,2026-11-15,428065.41,PLN,aktywna,Olaf Szwaj
2981,UM/2024/02981,1111,2024-04-19,2024-04-20,2025-09-22,196112.87,PLN,zakończona,Fryderyk Piwowarek
2982,UM/2026/02982,1077,2026-02-02,2026-02-05,2025-09-09,114361.51,PLN,aktywna,Grzegorz Słysz
2983,UM/2023/02983,23,2023-09-14,2023-09-17,2025-01-16,402177.48,PLN,zakończona,Dariusz Bruzda
2984,UM/2021/02984,540,2021-11-08,2021-11-12,2025-03-15,307052.42,PLN,aktywna,Fryderyk Deryło
2985,UM/2021/02985,622,2021-10-18,2021-10-22,2025-05-13,38690.39,PLN,aktywna,pani Anastazja Majewicz
2986,UM/2022/02986,126,2022-09-11,2022-09-19,2025-07-26,334143.49,PLN,w przygotowaniu,Leonard Świerkot
2987,UM/2021/02987,2107,2021-10-03,2021-10-16,2023-04-02,485892.27,PLN,zakończona,Kamil Kowalak
2988,UM/2022/02988,1224,2022-06-18,2022-06-24,2026-03-13,18404.54,PLN,aktywna,pani Anastazja Budner
2989,UM/2024/02989,769,2024-05-11,2024-05-19,2027-03-11,168154.12,PLN,aktywna,Monika Makurat
2990,UM/2024/02990,479,2024-09-20,2024-10-09,2027-02-02,221369.83,PLN,w przygotowaniu,pan Dawid Wyłupek
2991,UM/2022/02991,1376,2022-05-07,2022-05-17,2025-08-18,271842.7,PLN,zakończona,Janina Szafarz
2992,UM/2025/02992,490,2025-01-09,2025-01-21,2026-08-29,452177.42,PLN,aktywna,pan Andrzej Beśka
2993,UM/2025/02993,1937,2025-02-17,2025-03-05,2026-04-15,213146.58,PLN,w przygotowaniu,pani Liwia Jędruch
2994,UM/2025/02994,1807,2025-07-17,2025-07-30,2027-06-26,389307.75,PLN,zakończona,pan Jerzy Rusnak
2995,UM/2025/02995,392,2025-07-30,2025-08-03,2028-01-12,265419.52,PLN,aktywna,Dawid Krauza
2996,UM/2023/02996,1428,2023-10-27,2023-11-06,2027-06-29,392380.63,PLN,aktywna,pani Urszula Mosiołek
2997,UM/2026/02997,432,2026-07-04,2026-07-05,2027-06-15,348604.15,PLN,w przygotowaniu,Konstanty Felisiak
2998,UM/2025/02998,869,2025-10-23,2025-10-25,2027-12-02,199457.85,PLN,aktywna,Karol Listwan
2999,UM/2023/02999,1601,2023-05-23,2023-06-07,2025-10-27,358836.75,PLN,w przygotowaniu,Adrianna Mieszała
3000,UM/2023/03000,1818,2023-06-11,2023-06-14,2027-02-19,106265.0,PLN,aktywna,Józef Janowiak
3001,UM/2022/03001,604,2022-02-20,2022-03-12,2023-03-04,268663.04,PLN,w przygotowaniu,Błażej Petryk
3002,UM/2021/03002,1107,2021-12-02,2021-12-07,2022-03-24,425709.53,pln,w przygotowaniu,Leonard Moździerz
3003,UM/2025/03003,742,2025-01-24,2025-02-01,2027-02-25,226031.9,PLN,zakończona,Robert Kosno
3004,UM/2023/03004,1188,2023-04-27,2023-05-08,2025-08-07,22494.75,pln,w przygotowaniu,pani Rozalia Konat
3005,UM/2023/03005,1070,2023-04-29,2023-05-16,2025-06-05,259313.24,PLN,zakończona,Gaja Lesiewicz
3006,UM/2024/03006,180,2024-11-22,2024-12-04,2028-01-21,287293.94,PLN ,zakończona,pani Klara Dawidek
3007,UM/2022/03007,1946,2022-11-11,2022-11-27,2026-05-26,264518.52,PLN,w przygotowaniu,Borys Włodyka
3008,UM/2024/03008,1183,2024-09-30,2024-10-19,2028-04-14,320604.72,PLN,w przygotowaniu,pan Hubert Lichoń
3009,UM/2026/03009,1147,2026-06-01,2026-06-01,2028-05-14,198407.8,PLN,aktywna,pan Krzysztof Kobos
3010,UM/2025/03010,144,2025-12-05,2025-12-23,2028-05-25,318232.17,PLN,w przygotowaniu,Krystyna Słoka
3011,UM/2023/03011,1415,2023-03-24,2023-04-13,2023-10-19,67242.58,PLN,w przygotowaniu,Sara Szklarek
3012,UM/2024/03012,76,2024-06-30,2024-07-05,2027-12-22,457467.18,PLN,zakończona,Arkadiusz Łupina
3013,UM/2024/03013,795,2024-02-29,2024-03-01,2027-03-17,267038.75,PLN,w przygotowaniu,Fabian Łęgowik
3014,UM/2026/03014,1351,2026-06-20,2026-06-27,2027-03-29,10974.66,PLN,w przygotowaniu,Lidia Posłuszna
3015,UM/2022/03015,831,2022-10-05,2022-10-17,2024-03-13,398966.36,PLN,zakończona,Jakub Mysior
3016,UM/2024/03016,1416,2024-01-24,2024-01-28,2024-08-29,282616.07,PLN,w przygotowaniu,pan Kornel Kocaj
3017,UM/2022/03017,959,2022-04-11,2022-04-28,2024-07-19,154482.37,PLN,w przygotowaniu,Fabian Toborek
3018,UM/2025/03018,1839,2025-11-14,2025-12-02,2026-12-22,316416.29,PLN,aktywna,Jeremi Goral
3019,UM/2022/03019,903,2022-05-05,2022-05-12,2024-09-13,70811.21,PLN,zakończona,Justyna Doktor
3020,UM/2024/03020,2086,2024-06-14,2024-06-22,2027-11-12,385483.9,PLN,w przygotowaniu,Rafał Nicewicz
3021,UM/2021/03021,324,2021-08-14,2021-08-27,2023-08-09,87228.25,PLN,zakończona,Ryszard Kowalak
3022,UM/2022/03022,399,2022-07-17,2022-07-21,2023-07-26,336193.54,PLN,aktywna,pani Lidia Łosiak
3023,UM/2022/03023,1234,2021-12-30,2022-01-19,2024-02-15,136506.99,PLN,w przygotowaniu,Dagmara Kopczyk
